GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
PIGO,0.1214579828,0.008408355,0.0,0.017968054860830307,0.1703089538,0.2424776289,0.0682178947,0.2297943363,0.1073291508
VCP,0.0554146641,0.0303423881,0.0,0.0,0.4397416883,0.1610425171,0.0,0.168617435,0.1068948366
RAB36,0.0735887846,0.0,0.0,0.0,0.1029695397,0.2826858686,0.1563771333,0.2392374425,0.1068573461
RAB12,0.3735764555,0.0175859738,0.0,0.016372188925743103,0.0019963077,0.121984838,0.1530215557,0.16547442,0.1062514675
RAB24,0.0504338445,0.0,0.0,0.0,0.3543594279,0.3233119014,0.0,0.1208746607,0.1061224793
RAB30,0.0572962388,0.0291284585,0.0,0.005243226420134306,0.086813762,0.2671886422,0.1079456006,0.2938421035,0.105932254
HSPA1B,0.1043692517,0.0,0.0,0.01874382048845291,0.1161028267,0.2200332548,0.1393322727,0.2483546217,0.105867006
UBE2J2,0.0933652383,0.148795131,0.0,0.0,0.0824305405,0.3336420308,0.0,0.1878996048,0.1057665682
ARHGDIA,0.0093989276,0.0344546869,0.0,0.0,0.2002166603,0.476092493,0.0,0.1220187224,0.1052726863
TMED5,0.065188541,0.0357739271,0.0,0.0,0.0971870023,0.3566248227,0.0,0.2857131223,0.1050609269
SGSM3,0.3744706886,0.2709757064,0.0,0.0,0.0426023788,0.1326910616,0.0,0.018627628,0.1049209329
RBX1,0.1009340963,0.0275404413,0.0,0.0,0.1396342971,0.385023049,0.0,0.1750198049,0.1035189611
RAB1A,0.0807522703,0.0,0.0,0.0,0.160594274,0.3838684095,0.0,0.1937388697,0.1023692279
GALNT3,0.0314394597,0.0627078251,0.0,0.0,0.0402580647,0.2307730984,0.2544951799,0.1980019248,0.1022094441
ERP44,0.0328473956,0.0933115041,0.0,0.0,0.2566301052,0.2930295259,0.0,0.1361046015,0.1014903915
SEC62,0.1363564501,0.1269011222,0.0,0.04866966977715492,0.1868322395,0.206973989,0.0,0.1038543555,0.1011984783
SEC23B,0.0836656673,0.0510655686,0.0,0.0020256084389984608,0.1173164059,0.3006664719,0.0119466651,0.2369269726,0.10045167
MAN1A2,0.0817855889,0.0492288259,0.0,0.0,0.0534251878,0.4240972437,0.0,0.1906981963,0.0999043803
DNAJA2,0.0671206663,0.0301765096,0.0,0.10601893812417984,0.0717304147,0.3359512079,0.0,0.1876906587,0.0998360494
KIF23,0.1704549126,0.3105835085,0.0,0.05275776609778404,0.1023648441,0.0551166741,0.0,0.1062875254,0.0996956538
MGAT2,0.0281967828,0.0,0.0,0.005714350380003452,0.2006688515,0.432434777,0.0,0.1283497524,0.0994205643
RAB42,0.3264644734,0.0344309358,0.0,0.0264662466943264,0.0677977177,0.2199191699,0.0,0.1186957995,0.0992217929
TBC1D1,0.0590390169,0.0262213921,0.0,0.0,0.0775694062,0.4075690959,0.0,0.2148385589,0.0981546838
RAB20,0.0329484628,0.0742717201,0.0,0.01715199463069439,0.1612456307,0.2015062451,0.012679585,0.2816406221,0.0976805326
GPAA1,0.0748717418,0.0243778842,0.0,0.0,0.1748317265,0.3370029055,0.0,0.1651247603,0.0970261273
PDIA4,0.1021467613,0.0105104437,0.0,0.0,0.2634482442,0.1890312917,0.0,0.209499196,0.0968294921
UBE2D1,0.0639738235,0.019821793,0.0,0.1317642778158188,0.0217890983,0.3568459983,0.0,0.1786755562,0.0966088184
RAB27A,0.064485002,0.0310120747,0.0,0.0,0.0040319617,0.4736042006,0.0,0.1969745471,0.0962634733
AKAP10,0.0839183949,0.022829115,0.0,0.0,0.1354159484,0.2808601131,0.0,0.2452806385,0.0960380262
HSPH1,0.0336794905,0.0,0.0,0.0,0.1333989275,0.3711077926,0.0,0.2300009637,0.0960233968
TBC1D24,0.1691693689,0.0,0.0,0.019439637660980225,0.0982396396,0.3905417101,0.0,0.0871212353,0.0955639489
GALNT9,0.042631184,0.177396857,0.0,0.01724744588136673,7.19916e-05,0.1965266303,0.1686619194,0.1586127898,0.0951436022
EXOC6B,0.0281967828,0.044394259,0.0,0.0,0.3004857906,0.2208260394,0.0,0.1638666969,0.0947211961
RAB15,0.0891413731,0.0639984304,0.0,0.0,0.121187256,0.1317723968,0.1120324668,0.2392111114,0.0946678793
DERL1,0.0849734475,0.135702098,0.0,0.026234591379761696,0.1460371189,0.2600931199,0.0,0.1040587892,0.0946373956
UBXN2A,0.0832655893,0.0083183828,0.0,0.006954917684197426,0.1253911791,0.3146655908,0.0,0.2176756275,0.0945339109
TRAM1,0.0498810446,0.0824270037,0.0,0.014578400179743767,0.099010783,0.3351158515,0.0,0.1746050442,0.0944522659
RAB29,0.0835989095,0.0306869926,0.0,0.0,0.105913588,0.3127098317,0.0,0.2223382845,0.0944059508
ARFIP2,0.2671497933,0.0474103083,0.0,0.049704428762197495,0.0557588057,0.1221351096,0.0248666804,0.184460581,0.0939357134
SEC24B,0.0233630486,0.0,0.0,0.0,0.1517605918,0.3867961744,0.0,0.1887190304,0.0938298557
TBC1D16,0.0837813457,0.0422294145,0.0,0.004566682502627373,0.1621258231,0.1958900589,0.0680058883,0.1932783636,0.0937346971
CTSA,0.2362988414,0.1690096265,0.0,0.04670938104391098,0.0212248883,0.1837645847,0.0,0.0870575608,0.0930081103
AP3B1,0.0258244459,0.0877118265,0.0,0.0,0.0011431739,0.42928549,0.0,0.1989132902,0.0928597783
YKT6,0.0860864561,0.0201140568,0.0,0.0,0.1063852871,0.2577228356,0.0624168046,0.2096741251,0.0927999457
RAB11FIP5,0.0140983914,0.0,0.0,0.0,0.1255510985,0.2393482196,0.0902107898,0.2712900598,0.0925623199
GMCL1,0.0862659256,0.0720942026,0.0,0.0,0.2255669448,0.155394055,0.0,0.2003402023,0.0924576663
ROCK1,0.0,0.0155474414,0.0,0.0,0.2060363303,0.3867955407,0.0,0.1278081974,0.0920234387
RAB33A,0.090749562,0.0250206183,0.0,0.0,0.0383277006,0.387126681,0.0,0.1948702747,0.0920118546
ALG8,0.1460310306,0.0107705598,0.0,0.0,0.2063629666,0.1666988336,0.0030388633,0.1961670777,0.0911336664
TBC1D12,0.0375240484,0.0116786499,0.0,0.012401644140481949,0.2427758171,0.2378043166,0.006743792,0.178055092,0.09087292
FBXO2,0.1631982438,0.2434574865,0.0,0.021634327247738838,0.004879906,0.1017787772,0.0581588742,0.1312038846,0.0905389374
RPN1,0.0718610807,0.2531975783,0.0,0.1843259036540985,0.0060581328,0.2055226466,0.0,0.0030539281,0.0905024088
STX4,0.1995190017,0.0152040325,0.0,0.0055853319354355335,0.2462801781,0.1343823191,0.0,0.1227144173,0.0904606601
PIGC,0.0374980592,0.036873002,0.0,0.038243137300014496,0.3946726615,0.1335807978,0.0,0.0816266881,0.0903117932
ARF6,0.0111891995,0.0035247788,0.0,0.0009673262829892337,0.1252483185,0.3885968555,0.012905936,0.1800487047,0.0903101399
ARAP3,0.0925149734,0.0332969117,0.0,0.0038747612852603197,0.1228185633,0.2941558172,0.0,0.175801671,0.0903078372
UBE2G1,0.1043892516,0.0,0.0,0.021274344995617867,0.0698839865,0.3512896447,0.0019823986,0.1732921934,0.0902639775
SEC24A,0.0500926201,0.055372866,0.0,0.0,0.1397769586,0.2993665666,0.0,0.1762885825,0.0901121992
MAP3K5,0.0794468268,0.0387050748,0.0,0.0,0.1284377693,0.2258500373,0.0,0.2455031159,0.089742853
PIGS,0.0851879832,0.037306343,0.0,0.0014857418136671185,0.0029142388,0.2595660814,0.0442225028,0.2806897907,0.0889215852
DAD1,0.0100255228,0.0147204044,0.0,0.0,0.2423652808,0.292949212,0.0,0.1506660578,0.0888408097
DNAJB12,0.0816363996,0.0,0.0,0.0026066408026963472,0.1219382553,0.1276813839,0.1332046074,0.2414943453,0.088570204
UBQLN1,0.0287218463,0.0,0.0,0.0,0.106486417,0.3692329133,0.0,0.2010027154,0.0881804865
DERL2,0.1195950688,0.0622859038,0.0,0.008041299879550934,0.1027715551,0.2268258975,0.0,0.1851876372,0.0880884203
PIGB,0.1377692984,0.1938894008,0.0,0.0,0.1503867837,0.2200892298,0.0,0.0,0.0877668391
RABGAP1,0.0863397379,0.0,0.0,0.008549707941710949,0.2524639464,0.2720743753,0.0,0.081524219,0.0876189983
GALNT6,0.0708961291,0.0,0.0,0.051840636879205704,0.0491373021,0.1586688308,0.1585718447,0.2099409851,0.0873819661
GGA3,0.1283726988,0.0642390404,0.0,0.012873292900621891,0.094722656,0.2334009903,0.0,0.1634712841,0.0871349953
VAMP1,0.100853221,0.0299461782,0.0,0.021985650062561035,0.0119567874,0.2313492319,0.0964204607,0.2036762082,0.0870234672
CALR,0.1206605664,0.0112298168,0.0,0.007434622384607792,0.0435531631,0.2406507105,0.1236216884,0.148138991,0.0869111948
ARHGEF11,0.0276625332,0.0547119186,0.0,0.032782748341560364,0.283029408,0.155389322,0.0,0.1384647748,0.0865050881
ACAP3,0.1298731625,0.0414770362,0.0,0.0,0.1131752514,0.2586068472,0.0,0.146065711,0.086149751
ALG1L2,0.0882944407,0.0714743643,0.0,0.0,0.1207111491,0.2560227508,0.0,0.1484500758,0.0856190976
SEC31A,0.0662744894,0.0426673811,0.0,0.02170366607606411,0.0359678038,0.3119145552,0.0,0.1983010043,0.0846036125
SRP19,0.0950093991,0.0708001875,0.0,0.0,0.2712335395,0.1194379399,0.0,0.1175977271,0.0842598491
SRP68,0.0518785871,0.0,0.0,0.002584004309028387,0.2716249912,0.1804813382,0.0,0.1653032931,0.0839840267
PGAP1,0.112205655,0.0,0.0,0.0,0.0745449724,0.2474804716,0.0666966295,0.1701073793,0.0838793885
UBE4B,0.0935292532,0.0225993474,0.0,0.015772564336657524,0.1230781799,0.2458202857,0.0,0.1696673513,0.0838083727
RAB37,0.0884905977,0.0,0.0,0.005608855746686459,0.1636656869,0.2826258936,0.0,0.1254730394,0.0832330092
SRP14,0.0501030445,0.0309790625,0.0,0.006800045724958181,0.1195871935,0.3305219958,0.0,0.1278714809,0.0832328529
PIK3C3,0.0729467995,0.0269590374,0.0,0.0,0.1427728937,0.1907950759,0.0,0.2291147468,0.0828235692
ERO1A,0.0873245818,0.1071605901,0.0,0.0,0.0698686155,0.1732710368,0.0,0.224478866,0.0827629613
FBXO6,0.1051461053,0.0725722479,0.0,0.017467064782977104,0.1372045147,0.1540057157,0.0246687895,0.151010306,0.082759343
TBC1D7,0.0100255228,0.0843552755,0.0,0.01881190575659275,0.2164612616,0.1219698922,0.0,0.2076777534,0.0824127014
HSPA2,0.0544262764,0.0530647948,0.0,0.0,0.0673264811,0.1378162264,0.1262109574,0.218721815,0.0821958189
HSP90AA1,0.0540690996,0.0106396339,0.0,0.0,0.0910881676,0.3917788551,0.0,0.1081769516,0.0819690885
STX12,0.0568133996,0.0207244676,0.0,0.0,0.1584034045,0.2637761974,0.0,0.1502856333,0.0812503878
STX7,0.0563935655,0.0,0.0,0.0,0.1530834801,0.2730699335,0.0,0.1641570167,0.0808379995
PLAA,0.0181609315,0.0535370321,0.0,0.0,0.2488245522,0.1995953592,0.0,0.1257368604,0.0807318419
STX2,0.0646962856,0.0297759258,0.0,0.034257419407367706,0.0599824676,0.2580865428,0.0,0.1986291161,0.0806784697
LMAN1,0.0401692262,0.0,0.0,0.0,0.0423384331,0.3069368379,0.0,0.2557646555,0.0806511441
EDEM1,0.1281365996,0.0,0.0,0.12337590008974075,0.1610405831,0.1660700147,0.0,0.0659718679,0.0805743707
RAB44,0.1288556275,0.0,0.0,0.028760608285665512,0.3927897372,0.0762272923,0.0,0.0159401082,0.0803216717
DOLPP1,0.2431458646,0.0741864636,0.0,0.043269768357276917,0.1562708325,0.0641305228,0.0,0.0577060925,0.079838693
CYTH2,0.0406660328,0.1340342414,0.0,0.0,0.1023692283,0.192666488,0.0,0.1686507895,0.0797983475
CUL1,0.0036539476,0.0715095072,0.0,0.002036017831414938,0.2704471031,0.1057823935,0.0,0.1849204196,0.0797936736
SEC23A,0.0013924337,0.0402636201,0.0,0.0,0.175616371,0.1778628056,0.0064299223,0.2341135567,0.0794598387
RALBP1,0.255309958,0.1322742963,0.0,0.0,0.0799437257,0.0456693747,0.0,0.1211815706,0.0792973657
ARF1,0.0660551586,0.0307809936,0.0,0.13483382761478424,0.0333555489,0.1808643035,0.0,0.1846617213,0.0788189442
PIGU,0.0495808788,0.0552893023,0.0,0.08045956492424011,0.3020163161,0.054202806,0.0,0.0884352464,0.0787480143
SAR1B,0.0685608598,0.0398687584,0.0,0.0,0.1418902892,0.1684699435,0.0,0.2106814161,0.0786839084
PDIA6,0.0351788433,0.0104416988,0.0,0.0,0.0478300328,0.2712667842,0.0,0.2643259627,0.0786304152
LARGE1,0.110571529,0.0376815358,0.0,0.0,0.0216610987,0.2118656444,0.0275336647,0.2175429607,0.0783570542
PIGF,0.0490086938,0.0,0.0,0.0,0.183071626,0.278638441,0.0,0.1154226526,0.0782676767
USO1,0.125459031,0.0,0.0,0.046202532947063446,0.0704465407,0.2107720818,0.0,0.1711001922,0.0779975473
ERLEC1,0.1361724379,0.0582144768,0.0,0.05911356210708618,0.0463680384,0.1644332001,0.0,0.1589655018,0.0779084021
UBE2E3,0.1120393257,0.0127897992,0.0,0.0,0.1497854896,0.2008419556,0.0,0.14139906,0.0771069538
GALNT12,0.0974964156,0.0238847584,0.0,0.0,0.0794661291,0.2593469299,0.0,0.1512614088,0.0764319552
PIGT,0.0862911066,0.0778730771,0.0,0.022086745128035545,0.0711166273,0.2375142616,0.0,0.1138507331,0.0760915689
DNAJC3,0.2702039359,0.1187434169,0.0,0.0,0.0405510467,0.0680982632,0.0,0.1105406983,0.0760171701
SRPRB,0.039976772,0.1083774224,0.0,0.015648024156689644,0.11822753,0.2418463577,0.0,0.0823037445,0.0757974813
GOSR2,0.1131153476,0.0121354789,0.0,0.0,0.2836191473,0.1437940767,0.0,0.0534866996,0.0757688438
SAR1A,0.0634804358,0.0462140184,0.0,0.0,0.386196448,0.070117361,0.0,0.0397282103,0.0757170592
SEC61B,0.3670664976,0.0155669418,0.0,0.08441579341888428,0.0838562113,0.0389754048,0.0,0.0147514175,0.0755790333
UFD1L,0.0947752029,0.1320477729,0.0,0.0,0.2432190864,0.0306187366,0.0,0.1001939678,0.0751068458
ERN1,0.1910775089,0.097460613,0.0,0.0,0.1209106294,0.1127583212,0.0,0.074397913,0.0745756232
COPZ2,0.0093989276,0.0755748273,0.0,0.014972908422350883,0.0791790424,0.2830437719,0.0,0.1325169141,0.074335799
RAB8A,0.0518146008,0.0,0.0,0.027126342058181763,0.3480079013,0.1124698788,0.0,0.0500379238,0.0736820808
CTBP1,0.0490250942,0.023031581,0.0,0.0,0.0310094484,0.3501979393,0.0,0.1345713249,0.0734794235
DNAJC1,0.0921680206,0.1589591817,0.0,0.0,0.0201130964,0.1660166972,0.0,0.1502486387,0.0734382043
REPIN1,0.0977100368,0.0,0.0,0.0,0.2018213909,0.1472369396,0.0,0.1406117025,0.0734225087
RAB11FIP3,0.0461176551,0.0,0.0,0.0,0.171603378,0.1896937752,0.0,0.1795917204,0.0733758161
SNAP47,0.0647409664,0.0201537088,0.0,0.0017468654550611973,0.0479188215,0.3180069567,0.0,0.1339180584,0.0733106722
ARHGEF7,0.0917184696,0.0,0.0,0.0,0.0248216122,0.262479859,0.0,0.2065411034,0.0731951305
DDOST,0.0941237028,0.0121258438,0.0,0.0,0.1861497115,0.1877693197,0.0,0.1045429614,0.0730889424
UBE2D4,0.0565877817,0.0582027958,0.0,0.0,0.0954782799,0.3493548092,0.0,0.0229172402,0.0728176134
SMCHD1,0.0690151118,0.0,0.0,0.11502191424369812,0.0982477127,0.0951853365,0.0,0.1919862888,0.0711820455
NCKIPSD,0.063570611,0.0534531768,0.0,0.03357498720288277,0.1608804689,0.1430228161,0.0,0.1119376471,0.0708049634
SEC61G,0.0755994088,0.0862683885,0.0,0.016618110239505768,0.1193920957,0.1302287199,0.0,0.1377435732,0.070731287
ERO1B,0.0265290756,0.0328450845,0.0,0.0,0.1447827999,0.1877816785,0.0478301067,0.1259108544,0.0707099499
RNF185,0.0798088201,0.080575082,0.0,0.0,0.0815910202,0.1251781412,0.0,0.1966042813,0.0704696681
PDIA2,0.0677895945,0.1104182023,0.0,0.012506634928286076,0.0344667297,0.0238398274,0.1478982655,0.1644974723,0.0701770908
DNAJC10,0.0560350291,0.0424068009,0.0,0.04708045348525047,0.0306805248,0.0174502908,0.1792589462,0.1866702805,0.0699477907
NSFL1C,0.1387774382,0.0,0.0,0.0,0.2188453549,0.142726751,0.0,0.0575109022,0.0697325558
KIF20A,0.1401653179,0.0763178122,0.0,0.0,0.1007407358,0.214087505,0.0,0.0238894755,0.0694001058
RAD23A,0.1460272785,0.0568803799,0.0,0.006333318073302507,0.1131731269,0.1646473808,0.0,0.0645076951,0.0689461474
IQSEC3,0.1427795959,0.0860283099,0.0,0.022105298936367035,0.028122614,0.2053660603,0.0,0.0621491662,0.0683188807
SEC63,0.0356108437,0.0902660658,0.0,0.004411954432725906,0.0923518165,0.2214172178,0.0,0.1017676731,0.0682281964
RRBP1,0.0914140273,0.0082061408,0.0,0.0,0.0549290468,0.2800208334,0.0,0.1105114083,0.0681351821
KDELR1,0.089461549,0.0186406241,0.0,0.004917820915579796,0.0439022229,0.2231509363,0.0,0.1580216857,0.0672618549
PARK2,0.1336977996,0.025163108,0.0,0.0,0.050771605,0.171325913,0.0078883615,0.1488522217,0.0672123761
EDEM2,0.1166719445,0.0327135293,0.0,0.0034061111509799957,0.1025646935,0.1609474873,0.0,0.120700079,0.0671254806
UBQLN2,0.0449656631,0.0,0.0,0.03358224779367447,0.189138229,0.1033015324,0.0,0.1644799851,0.0669334572
SPCS1,0.0486881432,0.0548994669,0.0,0.0,0.0639496978,0.2443447299,0.0,0.1225925364,0.0668093218
UBE2E1,0.0618833937,0.2163138883,0.0,0.0,0.0960451368,0.1201883591,0.0,0.0379894585,0.0665525296
TMED8,0.0849300931,0.0916353157,0.0,0.0,0.0565344258,0.1952222447,0.0,0.0982828151,0.0658256118
EXOC6,0.0,0.0707775342,0.0,0.0,0.0628529648,0.2082267425,0.0,0.1841214766,0.0657473398
COPE,0.0542073558,0.0297614332,0.0,0.011353740468621254,0.1862664472,0.0970097363,0.0,0.1427645969,0.0651704137
MICALCL,0.1299767856,0.0358562451,0.0,0.0014571939827874303,0.0816430798,0.1055094587,0.0,0.1664780432,0.0651151008
VTI1B,0.0981969347,0.043357338,0.0,0.0,0.2023787374,0.1471180489,0.0,0.0229849297,0.0642544986
RAB9B,0.1097061739,0.0791978489,0.0,0.010457521304488182,0.149491583,0.1053652286,0.0,0.05661079,0.0638536432
RABGEF1,0.1421001035,0.04716741,0.0,0.0,0.0327665773,0.2246179777,0.0,0.0640930207,0.0638431362
SRP54,0.0905772375,0.130462939,0.0,0.0,0.0627236124,0.0910654182,0.0,0.1337629448,0.063574019
CLTC,0.0903611544,0.0023157142,0.0,0.0,0.1454810832,0.2004119946,0.0,0.0685681155,0.0633922577
GIT1,0.1386627158,0.058488514,0.0,0.06490390747785568,0.0435819459,0.080411627,0.0,0.1179274282,0.0629970173
DPAGT1,0.0303515019,0.1758810268,0.0,0.03719271719455719,0.0559836818,0.1060766584,0.0,0.0977054768,0.0628988829
TBC1D9,0.0549949156,0.0347525961,0.0,0.035976048558950424,0.0008857674,0.1966316469,0.0,0.1797204289,0.0628701754
MAN2A2,0.0658335768,0.0094503183,0.0,0.0,0.1768549107,0.1803160932,0.0,0.0694258043,0.0627350879
SSR2,0.1096388757,0.1178835418,0.0,0.0,0.1093745104,0.0039795912,0.0,0.1600621171,0.0626173295
USP6NL,0.0988978779,0.1287634924,0.0,0.004986900370568037,0.0539858218,0.1132399648,0.0,0.1010229973,0.0626121318
AGAP2,0.0645526717,0.0483572769,0.0,0.0,0.1358470513,0.1159224758,0.0,0.1341389746,0.0623523063
VAMP8,0.0864397307,0.1360123742,0.0,0.0008225078927353024,0.119810443,0.105275318,0.0,0.0502077085,0.0623210103
GOLGA4,0.1288727141,0.0573673082,0.0,0.0,0.0067348997,0.255217409,0.0,0.047591427,0.0619729698
APPL1,0.0,0.0594040531,0.0,0.0,0.0792996061,0.2118360681,0.0,0.1448482962,0.0619235029
TBC1D15,0.0161124473,0.0,0.0,0.0,0.2236616158,0.074395136,0.0,0.1802585045,0.061803463
NAPG,0.0009828944,0.0117198895,0.0,0.0,0.1055221739,0.2992837988,0.0,0.0760878731,0.0616995787
HAS1,0.0484566933,0.0,0.0,0.009104898199439049,0.1279406107,0.1352968986,0.0,0.1708469606,0.0614557577
ARHGAP5,0.0487964738,0.0082061408,0.0,0.0,0.2030938264,0.188884425,0.0,0.0423614738,0.0614177925
OSGIN2,0.0136681819,0.0,0.0,0.016302727162837982,0.1089096847,0.1815572745,0.0,0.1704398981,0.0613597208
ARFIP1,0.2306129586,0.0,0.0,0.0,0.1169804506,0.0037363057,0.0,0.1330738923,0.0605504509
DPP6,0.0126192338,0.0,0.0,0.0,0.0970932656,0.0636454044,0.1121736682,0.1975207668,0.0603815424
PIGQ,0.0861882682,0.0093581807,0.0,0.0,0.2515142892,0.0804111137,0.0,0.0531500278,0.060077735
GLT8D2,0.046084583,0.0749618003,0.0,0.0,0.0289248142,0.254858505,0.0,0.0751493775,0.059997385
TMX3,0.1877874206,0.0,0.0,0.0,0.0596502951,0.0254652932,0.0,0.2070493068,0.0599940395
PIGM,0.0845827359,0.0936592093,0.0,0.0,0.1734415853,0.0853385246,0.0,0.0404813924,0.0596879309
B4GALNT1,0.0509598552,0.0136469638,0.0,0.0,0.0580883466,0.1885088519,0.0,0.1647240987,0.0594910145
AP1G1,0.1309194651,0.0,0.0,0.0,0.0346822146,0.2279119417,0.0,0.082028947,0.059442821
BAG1,0.0972414138,0.0664780347,0.0,0.0,0.0551156046,0.1662522826,0.0,0.0889921527,0.059259936
POMT1,0.0754157357,0.0,0.0,0.0,0.0219522629,0.2927337399,0.0,0.0833470036,0.0591810928
EDEM3,0.0519908445,0.0,0.0,0.008496209047734737,0.0963366394,0.0859726374,0.0,0.2295743876,0.0590463397
VPS45,0.1165603354,0.020828326,0.0,0.011496325023472309,0.110226517,0.1567174048,0.0,0.0546052624,0.0588042713
RAB5A,0.0782371116,0.0325501936,0.0,0.0,0.0788095917,0.2147208505,0.0,0.0655993143,0.0587396327
NSF,0.0871867741,0.0360358071,0.0,0.033036358654499054,0.0113297218,0.1819074698,0.0045409226,0.1150599397,0.0586371242
TRAPPC1,0.1289465564,0.0,0.0,0.0056012775748968124,0.0084399962,0.2964102527,0.0,0.0295930236,0.0586238883
BNIP1,0.0958492231,0.1095542047,0.0,0.056473810225725174,0.1506537057,0.0460910689,0.0,0.0102475598,0.0586086966
SEL1L,0.0368796016,0.0321046826,0.0,0.0,0.0878241808,0.1494145351,0.0,0.1611872693,0.0584262837
STX16,0.0371065081,0.0,0.0,0.0,0.0703249113,0.2239732134,0.0,0.134558812,0.0582454306
CLTA,0.0444723642,0.0276699698,0.0,0.0,0.2416135312,0.0791174766,0.0,0.0724855376,0.0581698599
ARF4,0.0463097947,0.0954578037,0.0,0.0,0.0276187512,0.2072443034,0.0,0.0832475773,0.0574847788
DOLK,0.0344912161,0.013146034,0.0,0.0,0.148990929,0.2102564438,0.0,0.0528814723,0.0574707619
BAG2,0.1001370166,0.0992792411,0.0,0.0,0.0258010127,0.1817515997,0.0,0.0526873496,0.0574570275
MICAL1,0.0648749787,0.0369680248,0.0,0.0,0.0247919895,0.1916709988,0.0,0.1412623768,0.0574460461
TBC1D17,0.0893653588,0.0176976981,0.0,0.0031298762187361717,0.0525773065,0.2830645416,0.0,0.0105817086,0.0570520612
ABO,0.1307968878,0.0211235896,0.0,0.06334298104047775,0.0477746593,0.1021064713,0.0200066269,0.0663268029,0.0564347524
RAB22A,0.0415587909,0.0116858016,0.0,0.0,0.1993514772,0.1393928555,0.0,0.0593400864,0.0564161264
MON1A,0.0702083254,0.0800633534,0.0,0.0,0.1375212435,0.063843652,0.0,0.096940897,0.0560721839
RAB5B,0.1071866069,0.0642566697,0.0,0.0,0.144472921,0.013658818,0.0,0.118539499,0.0560143143
COPA,0.0497360649,0.0696516882,0.0,0.0,0.2288538272,0.0327661055,0.0,0.065659281,0.0558333708
NDE1,0.0358522296,0.0,0.0,0.0,0.2301288605,0.0323135429,0.0,0.146467185,0.0555952272
POMT2,0.0478261721,0.0211598658,0.0,0.0,0.0923675206,0.1110953622,0.0,0.170555684,0.0553755756
EIF2AK1,0.0461201612,0.0145546407,0.0,0.0,0.1640983839,0.1350902872,0.0,0.0823437583,0.0552759039
MGAT3,0.2764191769,0.0258700817,0.0,0.0,0.0218064453,0.0647106392,0.0,0.0515724555,0.0550473498
TMED7,0.0939169764,0.0114377764,0.0,0.0,0.1029705141,0.1139195636,0.0,0.1155723138,0.054727143
PIGP,0.0288418072,0.1196371296,0.0,0.0,0.0745689908,0.1998491191,0.0,0.0136767092,0.0545717195
MYO5B,0.0552879618,0.0646467656,0.0,0.04698411002755165,0.0144566373,0.1503592346,0.0,0.1033928647,0.0543909468
EXOC7,0.0440807513,0.0440641793,0.0,0.0,0.1306199416,0.1515139337,0.0,0.0641782952,0.0543071376
ERP27,0.2322141409,0.0028923618,0.0,0.0,0.0515050871,0.0124435114,0.0726146787,0.0593319074,0.0538752109
RAB6A,0.0187978552,0.0,0.0,0.0,0.2821123951,0.0719930437,0.0,0.0555264697,0.0535537205
TBC1D5,0.0753910711,0.0,0.0,0.0,0.0161775144,0.1988373602,0.0,0.1365798519,0.0533732247
MGAT5,0.0379619023,0.0108824723,0.0,0.0,0.0825174504,0.0996253959,0.0,0.1925603559,0.0529434471
RAB14,0.0269618922,0.0097699855,0.0,0.0,0.2018473708,0.1033554523,0.0,0.0799965503,0.0527414064
UBE2D3,0.0260501648,0.03609852,0.0,0.0,0.0847676715,0.1781978351,0.0,0.0959500627,0.0526330318
RAB41,0.0514701401,0.0530940116,0.0,0.01999785751104355,0.1091528018,0.1527621115,0.0,0.0330503932,0.0524409145
TRAPPC6A,0.0913679062,0.0730147594,0.0,0.04070936143398285,0.0462649002,0.1266825313,0.0,0.0374394612,0.051934865
MARCH6,0.1649697726,0.0,0.0,0.0,0.0890986914,0.135587908,0.0,0.0257964934,0.0519316082
AGR3,0.1548612498,0.1138329398,0.0,0.07754102349281311,0.0136156977,0.0391529688,0.0058237037,0.0078478455,0.0515844286
STUB1,0.0194244503,0.0979699822,0.0,0.12911036610603333,0.0803563725,0.0791311556,0.0,0.0063679056,0.051545029
TBC1D4,0.0733116352,0.036539675,0.0,0.0,0.0352913109,0.1979742291,0.0,0.0684554757,0.0514465407
SSR4,0.0765442966,0.0,0.0,0.0,0.1232325657,0.1649299657,0.0,0.0463461893,0.0513816272
TBC1D10B,0.082781334,0.0663569831,0.0,0.0,0.0823812848,0.1415923786,0.0,0.0379326403,0.0513805776
PIGK,0.1023872787,0.0110868614,0.0,0.0,0.0514084413,0.1485474521,0.0,0.095354567,0.0510980751
RAB11FIP4,0.1914798685,0.0,0.0,0.0,0.0700783526,0.1170484438,0.0,0.0231808014,0.0502234333
AP3M2,0.0313297586,0.0870838632,0.0,0.0,0.1567040951,0.073821776,0.0,0.0498998504,0.0498549179
GGA2,0.0469051243,0.0589208929,0.0,0.020812666043639183,0.0085083868,0.2480621948,0.0,0.0136400148,0.04960616
RAB2A,0.075247353,0.0011369016,0.0,0.0,0.0183070688,0.1907177455,0.0,0.10799732,0.0491757986
VAMP2,0.0675248445,0.1007390609,0.0,0.0032884159591048956,0.1488467746,0.0660479785,0.0,0.0051153736,0.048945306
STT3A,0.1015472806,0.0,0.0,0.0,0.0853477665,0.1576481312,0.0,0.0458737309,0.0488021137
